id,artist,date,title,link,venue,city,lineup,lineup_count
2342358_prada2000,PRADA2000,2026-07-17,44 X REBELS MÉXICO,https://ra.co/events/2342358,Sala Urbana,Mexico City,Kobosil;Ueberrest;Somewhen;Aiden (DE);In Verruf;PRADA2000;Clara Cuvé;Kassie,8
2416757_mischluft,Mischluft,2026-07-17,Sea You 'Beach Republic' 2026,https://ra.co/events/2416757,TBA - TUNISEE,Freiburg,2HOT2PLAY;3LEEZA;HANÀ;999999999;A.N.I.;Adam Beyer;Adrian Mills;AKA AKA;Alfred Heinrichs;Alicia Hahn;Alle Farben;Amelie Lens;ANNA;Kolsch;AVAION;AVALON;Azyr;Bad Boombox;BENNETT;Macon;Boris Brejcha;BOVSKI;CAIVA;Charleen Herzig;Charlie Sparks;Parfait;Cloudy;Contec;dasstudach;Neon Graveyard;Deborah De Luca;Dirty Doering;DJ SUSI;Dominik Eulberg;Ely Oaks;Fantasm;Gestört aber GeiL;Hannah Laing;I Hate Models;Jasmin Blust;Johannes Schuster;Lola Cerise;Juliet Sikora;Kander;ALT8;Karla Blum;Katy Rough;Kaufmann;KLING&KLANG;KLOFAMA;KUKO;Levt;Lexlay;Lexy;LOVRA;MARC WERNER;MAUSIO;Mija;Mika Heggemann;Mischluft;Miss Monique;Nicolas Julian;Noel Holler;NOVAH;Paraçek;Part Time Killer;Prismode;Solvane;Schrotthagen;Trancestrudel;Vendex;Obscure Shape;Vieze Asbak;Winson Ngoh;zwilling.;Nachtwasser;Chris Veron;Antigen;Dario (DE);Eros Bilgic;Foxx;I AM WOLV;Isabelle Gaultiér;Jerome Le Baron;Kizu;La Luna;Le Filou;Leika;Konrad Dycke;Luca Fiasco;MARCEL db;MINt (1);Noah Loco;Oliver Kay;Oliver Sylo;Oly MC;Raffi;re:Mutable;Roselle (US);SAIKA;Sanel,101
2342358_kobosil,Kobosil,2026-07-17,44 X REBELS MÉXICO,https://ra.co/events/2342358,Sala Urbana,Mexico City,Kobosil;Ueberrest;Somewhen;Aiden (DE);In Verruf;PRADA2000;Clara Cuvé;Kassie,8
2449238_shdw,SHDW,2026-07-17,PR1VAT3 D4NC3R Festival: Kręgi Taneczne,https://ra.co/events/2449238,Kręgi Taneczne - Park Śląski w Chorzowie,All,AEREA;Angelo Mike;ANNĒ;Capo;Cassie Raptor;DVS1;Edvvin;Exos;Deas;FJAAK;Indecorum;Linds;LuLu Malina;MOIA;naked relaxing;Onlynumbers;Phil Berg;RUIZ OSC1;SHDW;Sept;Tham;Tommy Holohan;Vi (PL);Adnable;WEIKUM;WRK (PL);Yung Lucy,27
2416757_vendex,Vendex,2026-07-17,Sea You 'Beach Republic' 2026,https://ra.co/events/2416757,TBA - TUNISEE,Freiburg,2HOT2PLAY;3LEEZA;HANÀ;999999999;A.N.I.;Adam Beyer;Adrian Mills;AKA AKA;Alfred Heinrichs;Alicia Hahn;Alle Farben;Amelie Lens;ANNA;Kolsch;AVAION;AVALON;Azyr;Bad Boombox;BENNETT;Macon;Boris Brejcha;BOVSKI;CAIVA;Charleen Herzig;Charlie Sparks;Parfait;Cloudy;Contec;dasstudach;Neon Graveyard;Deborah De Luca;Dirty Doering;DJ SUSI;Dominik Eulberg;Ely Oaks;Fantasm;Gestört aber GeiL;Hannah Laing;I Hate Models;Jasmin Blust;Johannes Schuster;Lola Cerise;Juliet Sikora;Kander;ALT8;Karla Blum;Katy Rough;Kaufmann;KLING&KLANG;KLOFAMA;KUKO;Levt;Lexlay;Lexy;LOVRA;MARC WERNER;MAUSIO;Mija;Mika Heggemann;Mischluft;Miss Monique;Nicolas Julian;Noel Holler;NOVAH;Paraçek;Part Time Killer;Prismode;Solvane;Schrotthagen;Trancestrudel;Vendex;Obscure Shape;Vieze Asbak;Winson Ngoh;zwilling.;Nachtwasser;Chris Veron;Antigen;Dario (DE);Eros Bilgic;Foxx;I AM WOLV;Isabelle Gaultiér;Jerome Le Baron;Kizu;La Luna;Le Filou;Leika;Konrad Dycke;Luca Fiasco;MARCEL db;MINt (1);Noah Loco;Oliver Kay;Oliver Sylo;Oly MC;Raffi;re:Mutable;Roselle (US);SAIKA;Sanel,101
2436906_youniverse,YOUniverse,2026-07-17,Paco Osuna pres NOWHERE,https://ra.co/events/2436906,Parco del Ninfeo,Central,Paco Osuna;Melanie Ribbe;Sante Sansone;YOUniverse,4
2440525_prunk,Prunk,2026-07-17,WYTWOODS FESTIVAL,https://ra.co/events/2440525,Robin Hill County Park,South + East,ACA (YU);ALISHA;Archie Hamilton;AZAAD;Boss Priester;jWave;Cam Stockman;Chopper;Darius Syrossian;Dr Banana;DXNBY;Evie;Gaskin;HARTY;Jamback;Job de Jong;Jordan Peak;Kepler;Laidlaw;Voigtmann;Lindsey Matthews;Locklead;Luuk van Dijk;M-High;Mad.Again (2);Mella Dee;Ozzie Guven;Prunk;Wheats;Riley;Ryan Resso;Sidney Charles;Stef Davidse,33
2329705_olympe,Olympe,2026-07-17,PAROOKAVILLE,https://ra.co/events/2329705,Airport Weeze,North Rhine-Westphalia,Argy;Armin van Buuren;Axwell;The Chainsmokers;Charlotte de Witte;Don Diablo;Felix Jaehn;FISHER;R3hab;Scooter;Sonny Fodera;Steve Aoki;W&W;Act of Rage;Agents Of Time;Alle Farben;ATB;Blasterjaxx;Brennan Heart;Cara Elizabeth;Part Time Killer;CLAESSENS;Coone;Da Hool;Da Tweekaz;Darren Styles;davyboi;Deniz Koyu;Dimitri K;DJ DRECKISCH;Dr Donk;Drumcomplex;Dyro;Dannic;Eli Brown;Ely Oaks;ESKEI83;Fedde Le Grand;Gabry Ponte;Gestört aber GeiL;HI-LO;Jebroer;LNY TNZ;Maddix;MALUGI;DJ MANDY;Marten Hørger;Mish;Modestep;Moguai;Mr. Belt & Wezol;Noel Holler;Outsider;Olympe;Paraçek;Patrick Mason;Pendulum;PETER PAHN;Sander van Doorn;SHOKI287;Sickmode;Sound Rush;timbo;Tom Novy;Younotus;ZEUZ,66
2416757_novah,NOVAH,2026-07-17,Sea You 'Beach Republic' 2026,https://ra.co/events/2416757,TBA - TUNISEE,Freiburg,2HOT2PLAY;3LEEZA;HANÀ;999999999;A.N.I.;Adam Beyer;Adrian Mills;AKA AKA;Alfred Heinrichs;Alicia Hahn;Alle Farben;Amelie Lens;ANNA;Kolsch;AVAION;AVALON;Azyr;Bad Boombox;BENNETT;Macon;Boris Brejcha;BOVSKI;CAIVA;Charleen Herzig;Charlie Sparks;Parfait;Cloudy;Contec;dasstudach;Neon Graveyard;Deborah De Luca;Dirty Doering;DJ SUSI;Dominik Eulberg;Ely Oaks;Fantasm;Gestört aber GeiL;Hannah Laing;I Hate Models;Jasmin Blust;Johannes Schuster;Lola Cerise;Juliet Sikora;Kander;ALT8;Karla Blum;Katy Rough;Kaufmann;KLING&KLANG;KLOFAMA;KUKO;Levt;Lexlay;Lexy;LOVRA;MARC WERNER;MAUSIO;Mija;Mika Heggemann;Mischluft;Miss Monique;Nicolas Julian;Noel Holler;NOVAH;Paraçek;Part Time Killer;Prismode;Solvane;Schrotthagen;Trancestrudel;Vendex;Obscure Shape;Vieze Asbak;Winson Ngoh;zwilling.;Nachtwasser;Chris Veron;Antigen;Dario (DE);Eros Bilgic;Foxx;I AM WOLV;Isabelle Gaultiér;Jerome Le Baron;Kizu;La Luna;Le Filou;Leika;Konrad Dycke;Luca Fiasco;MARCEL db;MINt (1);Noah Loco;Oliver Kay;Oliver Sylo;Oly MC;Raffi;re:Mutable;Roselle (US);SAIKA;Sanel,101
2219904_nosedrip,Nosedrip,2026-07-17,SOUNDIT Festival 17-18 July 2026,https://ra.co/events/2219904,Parc Nou. El Prat de Llobregat,Barcelona,2ManyDJs;Atrice;B12;Dj Babatr;BADSISTA;RHR;Bibi;Javi Lier;Bitter Babe;Blawan;CCL;Verraco;Craig Richards;Christian AB;DVS1;upsammy;Piezo;Elena Barker;Fireground;Forest Drive West;Mantra;gyrofield;Helena Hauff;Honey Dijon;John Talabot;Jump Source;Kiernan Laveaux;Kode9;Tim Reaper;Laurel Halo;Lechuga Zafiro;Loidis;Mala;Marcellus Pittman;Martyn;Om Unit;Memory Palace;Moxie;Jennifer Loveless;Nina Kraviz;Oscar Mulero;radd;Skee Mask;Stenny;Valium;Vlada;Nosedrip;Zenker Brothers,48
2219904_mala,Mala,2026-07-17,SOUNDIT Festival 17-18 July 2026,https://ra.co/events/2219904,Parc Nou. El Prat de Llobregat,Barcelona,2ManyDJs;Atrice;B12;Dj Babatr;BADSISTA;RHR;Bibi;Javi Lier;Bitter Babe;Blawan;CCL;Verraco;Craig Richards;Christian AB;DVS1;upsammy;Piezo;Elena Barker;Fireground;Forest Drive West;Mantra;gyrofield;Helena Hauff;Honey Dijon;John Talabot;Jump Source;Kiernan Laveaux;Kode9;Tim Reaper;Laurel Halo;Lechuga Zafiro;Loidis;Mala;Marcellus Pittman;Martyn;Om Unit;Memory Palace;Moxie;Jennifer Loveless;Nina Kraviz;Oscar Mulero;radd;Skee Mask;Stenny;Valium;Vlada;Nosedrip;Zenker Brothers,48
2314934_konduku,Konduku,2026-07-17,Vinculum Festival 2026,https://ra.co/events/2314934,Parque de Merendas da Sobreira,All,1morning;Aäg (PT);Aurora Halal;Backbone;Dasha Rush;Dold;Ferro.C90;Francisca Urbano;Freddy K;Garçon;Johan (PT);Imberbe;James Grouper;Kia (AU);Konduku;Marco Shuttle;MARRØN;Pariah;Rita Silva;Ruuar;sepypes,21
2390256_sizing,sizing,2026-07-17,COCORICÒ PRES GALACTICA MALTA,https://ra.co/events/2390256,UNO MALTA,All,Fatima Hajji;sizing;MaMo,3
2219904_fireground,Fireground,2026-07-17,SOUNDIT Festival 17-18 July 2026,https://ra.co/events/2219904,Parc Nou. El Prat de Llobregat,Barcelona,2ManyDJs;Atrice;B12;Dj Babatr;BADSISTA;RHR;Bibi;Javi Lier;Bitter Babe;Blawan;CCL;Verraco;Craig Richards;Christian AB;DVS1;upsammy;Piezo;Elena Barker;Fireground;Forest Drive West;Mantra;gyrofield;Helena Hauff;Honey Dijon;John Talabot;Jump Source;Kiernan Laveaux;Kode9;Tim Reaper;Laurel Halo;Lechuga Zafiro;Loidis;Mala;Marcellus Pittman;Martyn;Om Unit;Memory Palace;Moxie;Jennifer Loveless;Nina Kraviz;Oscar Mulero;radd;Skee Mask;Stenny;Valium;Vlada;Nosedrip;Zenker Brothers,48
2329705_argy,Argy,2026-07-17,PAROOKAVILLE,https://ra.co/events/2329705,Airport Weeze,North Rhine-Westphalia,Argy;Armin van Buuren;Axwell;The Chainsmokers;Charlotte de Witte;Don Diablo;Felix Jaehn;FISHER;R3hab;Scooter;Sonny Fodera;Steve Aoki;W&W;Act of Rage;Agents Of Time;Alle Farben;ATB;Blasterjaxx;Brennan Heart;Cara Elizabeth;Part Time Killer;CLAESSENS;Coone;Da Hool;Da Tweekaz;Darren Styles;davyboi;Deniz Koyu;Dimitri K;DJ DRECKISCH;Dr Donk;Drumcomplex;Dyro;Dannic;Eli Brown;Ely Oaks;ESKEI83;Fedde Le Grand;Gabry Ponte;Gestört aber GeiL;HI-LO;Jebroer;LNY TNZ;Maddix;MALUGI;DJ MANDY;Marten Hørger;Mish;Modestep;Moguai;Mr. Belt & Wezol;Noel Holler;Outsider;Olympe;Paraçek;Patrick Mason;Pendulum;PETER PAHN;Sander van Doorn;SHOKI287;Sickmode;Sound Rush;timbo;Tom Novy;Younotus;ZEUZ,66
2354902_palmstrax,Palms Trax,2026-07-18,Schall im Schilf Festival 2026,https://ra.co/events/2354902,Garchinger See,Munich,600-cell;ALBA (3);Bambounou;Courtney Bailey;DJoy;Glaskin;Interstellar Funk;Jôka;Leyla (3);luxus;MALUGI;Mikey Gee;Octo Octa;OK Williams;Palms Trax;Richard Akingbehin;sianza;Sofiia Zoloto;Stenny;Subthiel;Tereza;Tornado Wallace;VOE,23
2446896_oliverkoletzki,Oliver Koletzki,2026-07-18,"KANELLO with Oliver Koletzki, Jonathan Kaspar, Ava Irandoost",https://ra.co/events/2446896,Dockland,Münster,Oliver Koletzki;Jonathan Kaspar;AVA Irandoost;Steve Stix;Redfocks,5
2370344_adriatique,Adriatique,2026-07-18,Teksupport: Adriatique present X,https://ra.co/events/2370344,Brooklyn Army Terminal,New York City,Adriatique,1
2396850_innellea,Innellea,2026-07-18,Monk x Madorasindahouse with Innellea,https://ra.co/events/2396850,Monk Paradise Beach Bar,All,Innellea,1
2460227_maxcooper,Max Cooper,2026-07-18,Max Cooper 3D/AV Live - Feeling Is Structure Tour,https://ra.co/events/2460227,Belasco Theater,Los Angeles,Max Cooper,1
2344786_ame,Âme,2026-07-18,Innervisions New York,https://ra.co/events/2344786,Knockdown Center,New York City,Âme;DESIREE (RSA);Dixon;Jimi Jules;Julya Karma;Trikk,6
2366853_skepta,Skepta,2026-07-18,Black Coffee,https://ra.co/events/2366853,Hï Ibiza,Ibiza,Black Coffee;Henrik Schwarz;Fiona Kraft;Skepta;Djammin;Ossie;Meeshy;MAXImum;The Menendez Brothers;SHAE REID (2),10
2440075_horsegiirl,horsegiirL,2026-07-18,Dour Festival 2026 (Day 4),https://ra.co/events/2440075,Dour Festival,All,Aunty Rayzor;FLKN;EMILIJA;Marhu;2HOT2PLAY;Benwal;horsegiirL;Funk Tribu;COBRAH;Boys Noize;Blawan;KIRARA;Rrita Jashari;Sinai (1);Le Motel,15
2437214_beltran,Beltran,2026-07-18,THE TREE OPENAIR,https://ra.co/events/2437214,Badewiese Naglikon,Zurich,Franky Rizardo;Beltran;Ronny Grauer;Patrischa,4
2408032_diffrent,Diffrent,2026-07-18,Glitch Club Series: Diffrent,https://ra.co/events/2408032,Club Phoenix - Gianpula Village,All,Diffrent;Damz;Ashibane,3
2435469_introspekt,Introspekt,2026-07-18,Tempa:  Coki / Introspekt / Youngsta / Buckley,https://ra.co/events/2435469,The White Hotel,Manchester,Buckley (UK);Coki;Introspekt;Youngsta,4
2444954_spray,Spray,2026-07-18,Spray / Gerardo Niva / SAIDAH,https://ra.co/events/2444954,Mondo,Madrid,Spray;Gerardo Niva;SAIDAH,3
2449871_binh,Binh,2026-07-18,Klubnacht,https://ra.co/events/2449871,Berghain | Panorama Bar | Säule,Berlin,abs8lute;Adlas;Aurora Halal;Blasha & Allatt;Kasper Marott;Tasha;Zisko;Beste Hira;Binh;Gerd Janson;Paquita Gordon;PARAMIDA;Tornado Wallace,13
2449821_doppelgang,Doppelgang,2026-07-18,"Doppelgang B2B Kamma & Masalo, Kléo, Natalie Robinson & More",https://ra.co/events/2449821,Shelter Amsterdam,Amsterdam,Doppelgang;Kamma;Masalo;EYCEE;Kléo;Natalie Robinson,6
2354902_bambounou,Bambounou,2026-07-18,Schall im Schilf Festival 2026,https://ra.co/events/2354902,Garchinger See,Munich,600-cell;ALBA (3);Bambounou;Courtney Bailey;DJoy;Glaskin;Interstellar Funk;Jôka;Leyla (3);luxus;MALUGI;Mikey Gee;Octo Octa;OK Williams;Palms Trax;Richard Akingbehin;sianza;Sofiia Zoloto;Stenny;Subthiel;Tereza;Tornado Wallace;VOE,23
2416605_serenda,Serenda,2026-07-18,"Phonox x MOT: CIRCULATE with Soichi Terada, Angel D'lite, Josh Caffé, Serenda - Day & Night",https://ra.co/events/2416605,Phonox,London,Angel D'lite;Josh Caffé;Soichi Terada;Serenda,4
2459817_serenda,Serenda,2026-07-18,Phonox: Soichi Terada (Live),https://ra.co/events/2459817,Phonox,London,Soichi Terada;Serenda,2
2430526_niks,NIKS,2026-07-18,"Palais x Livity Sound: Hodge, Joe Milli, Laurel Halo, NIKS & Peverelist",https://ra.co/events/2430526,Palais,London,Hodge;Joe Milli;Laurel Halo;NIKS;Peverelist,5
2419496_kepler,Kepler,2026-07-18,Colette + CNTRL presents: SlapFunk Birmingham,https://ra.co/events/2419496,TBA,Birmingham,Tristan da Cunha;Garrett David;Kepler;Wax Material;Captain Wallop;Yass & Mali;cefari,7
2443558_jamiie,JAMIIE,2026-07-18,after.sun.set with RY X,https://ra.co/events/2443558,Nordstern,Basel,RY X;JAMIIE;Yare,3
2442501_folamour,Folamour,2026-07-18,Disco Disco with Folamour,https://ra.co/events/2442501,Sawmills,Bristol,Folamour,1
2344786_desiree-rsa,DESIREE (RSA),2026-07-18,Innervisions New York,https://ra.co/events/2344786,Knockdown Center,New York City,Âme;DESIREE (RSA);Dixon;Jimi Jules;Julya Karma;Trikk,6
2406778_bella-nl,BELLA (NL),2026-07-18,PALET Mini Festival,https://ra.co/events/2406778,Lofi,Amsterdam,Girls Don't Sync;bebe bad;TINS;BELLA (NL);Boris Coelman;DAWS;EYCEE;KINETIKS;Lucky Done Gone;LYLO (NL);Rob Manga,11
2457253_bashkka,BASHKKA,2026-07-18,Quelza & Bashkaa,https://ra.co/events/2457253,KALT,Strasbourg,Quelza;BASHKKA,2
2344786_dixon,Dixon,2026-07-18,Innervisions New York,https://ra.co/events/2344786,Knockdown Center,New York City,Âme;DESIREE (RSA);Dixon;Jimi Jules;Julya Karma;Trikk,6
2437214_patrischa,Patrischa,2026-07-18,THE TREE OPENAIR,https://ra.co/events/2437214,Badewiese Naglikon,Zurich,Franky Rizardo;Beltran;Ronny Grauer;Patrischa,4
2249682_yanamaste,Yanamaste,2026-07-18,Habitat Festival 2026,https://ra.co/events/2249682,MS Artville,Hamburg,Alarico;Alba Franch;Antonym;Avalon Emerson;DINA;DJ Gigola;Fiona Zanetti;Helena Lauwaert;Interplanetary Criminal;Jayda G;Kaufmann;Julie Pavon;KI/KI;LAMMER;Marcel Dettmann;Marie Montexier;Melbo;Falke;Mischluft;Narciss;Nastia;Nina Hepburn;Pegassi;Sama' Abdulhadi;Sitze;Steve Rachmad;Sven Weisemann;Victor (DE);Yanamaste;Zombies In Miami;DJ SOURCE;Talia Dorr;Penglord;P.Vanillaboy;Schwesta P;DJ Babyblade;T.PLAYBOI;EliaHaze,38
2249682_mischluft,Mischluft,2026-07-18,Habitat Festival 2026,https://ra.co/events/2249682,MS Artville,Hamburg,Alarico;Alba Franch;Antonym;Avalon Emerson;DINA;DJ Gigola;Fiona Zanetti;Helena Lauwaert;Interplanetary Criminal;Jayda G;Kaufmann;Julie Pavon;KI/KI;LAMMER;Marcel Dettmann;Marie Montexier;Melbo;Falke;Mischluft;Narciss;Nastia;Nina Hepburn;Pegassi;Sama' Abdulhadi;Sitze;Steve Rachmad;Sven Weisemann;Victor (DE);Yanamaste;Zombies In Miami;DJ SOURCE;Talia Dorr;Penglord;P.Vanillaboy;Schwesta P;DJ Babyblade;T.PLAYBOI;EliaHaze,38
2421168_rhadoo,Rhadoo,2026-07-18,Rhadoo - all night long,https://ra.co/events/2421168,essaim,Paris,Rhadoo,1
2370292_prunk,Prunk,2026-07-18,ANTS,https://ra.co/events/2370292,Ushuaïa Ibiza,Ibiza,Gaskin;Prunk;Melanie Ribbe;Raul Rodriguez;The Martinez Brothers,5
2392512_nikolina,Nikolina,2026-07-18,Night II - Unreal summer weekender,https://ra.co/events/2392512,Junkyard Dortmund,Dortmund / Essen,909 RACING TEAM;AEREA;Afem Syko;Esch;KLOUD;Neon Graveyard;Nikolina;SUSKA;Vagabund,9
2446967_fireground,Fireground,2026-07-18,"Laster Club presents THE CLOSING with Ben Sims, Fireground Live & Varju",https://ra.co/events/2446967,The Bassement,Madrid,Ben Sims;Fireground;Varju,3
2368325_dyen,DYEN,2026-07-18,Tendenza Festival: DAY 1,https://ra.co/events/2368325,Flava Beach,Naples,SELICATO;WILDERÍCH;RBX;Debbie;Alignment;Gianni Di Bernardo;Cera Khin;DYEN;Rebekah,9
2453624_daphni,Daphni,2026-07-18,"BLITZ with Daphni, Shed LIVE",https://ra.co/events/2453624,BLITZ,Munich,Daphni;Shed,2
2368325_alignment,Alignment,2026-07-18,Tendenza Festival: DAY 1,https://ra.co/events/2368325,Flava Beach,Naples,SELICATO;WILDERÍCH;RBX;Debbie;Alignment;Gianni Di Bernardo;Cera Khin;DYEN;Rebekah,9
2409273_alignment,Alignment,2026-07-18,"Trym, Fatima Hajji, Alignment, TLNMR",https://ra.co/events/2409273,Hafen 49,Mannheim,Trym;Fatima Hajji;Alignment,3
2417313_apparat,Apparat,2026-07-18,DARKSIDE & Apparat,https://ra.co/events/2417313,KKL Lucerne,All,DARKSIDE;Apparat,2
2431648_claptone,Claptone,2026-07-18,"The Masquerade: Claptone, Faithless DJ Set, Flashmob, Rob Roar",https://ra.co/events/2431648,Chinois Ibiza,Ibiza,Claptone;Flashmob;Rob Roar,3
2424676_magda,Magda,2026-07-18,"fabric: Seth Troxler, Magda B2B Mari.te, Matias Aguayo (Live), RSquared, Joëlla Jackson",https://ra.co/events/2424676,fabric,London,Seth Troxler;Magda;Mari.te;Matias Aguayo;RSquared;Joëlla Jackson,6
2386769_solomun,Solomun,2026-07-19,Solomun+1,https://ra.co/events/2386769,Pacha Ibiza,Ibiza,Solomun;Peggy Gou,2
2441947_maxcooper,Max Cooper,2026-07-19,Max Cooper - 3D/AV Live - Feeling Is Structure Tour - WARPXX,https://ra.co/events/2441947,TBA,Mexico City,Max Cooper,1
2456964_999999999,999999999,2026-07-19,BlackWorks Stage – Terminal V Croatia,https://ra.co/events/2456964,TBA - The Garden Resort Croatia,All,999999999;Charlie Sparks;Dexphase;Skryption;Moraitov,5
2403702_isabella,ISAbella,2026-07-19,Else x Chlär pres. Rustin Cohle,https://ra.co/events/2403702,Else,Berlin,Chlär;CRYME;Fafi Abdel Nour;ISAbella;Jennifer Loveless;Viikatory,6
2443807_ueberrest,Ueberrest,2026-07-19,44 World Tour,https://ra.co/events/2443807,Chamorro Entertaiment City Hall,Bogotá,Kobosil;Clara Cuvé;future.666;In Verruf;Somewhen;PRADA2000;Ueberrest;Praxys,8
2443807_somewhen,Somewhen,2026-07-19,44 World Tour,https://ra.co/events/2443807,Chamorro Entertaiment City Hall,Bogotá,Kobosil;Clara Cuvé;future.666;In Verruf;Somewhen;PRADA2000;Ueberrest;Praxys,8
2443807_prada2000,PRADA2000,2026-07-19,44 World Tour,https://ra.co/events/2443807,Chamorro Entertaiment City Hall,Bogotá,Kobosil;Clara Cuvé;future.666;In Verruf;Somewhen;PRADA2000;Ueberrest;Praxys,8
2443807_kobosil,Kobosil,2026-07-19,44 World Tour,https://ra.co/events/2443807,Chamorro Entertaiment City Hall,Bogotá,Kobosil;Clara Cuvé;future.666;In Verruf;Somewhen;PRADA2000;Ueberrest;Praxys,8
2440086_alignment,Alignment,2026-07-19,Dour Festival 2026 (Day 5),https://ra.co/events/2440086,Dour Festival,All,Pendulum;Alignment;Teki Latex;Neffa-T;mad miran;Betical;Mau P;Honey Dijon;Cloudy;Trym;Amenra;INTERPOL (AU);Hybrid Minds;Violent Magic Orchestra;EliseThere;Maliman;Aba Shanti-I,17
2364674_kettama,KETTAMA,2026-07-20,KETTAMA presents Steel City,https://ra.co/events/2364674,Amnesia Ibiza,Ibiza,KETTAMA;Partiboi69;Juicy Romance,3
2401307_diffrent,Diffrent,2026-07-21,Paléo Festival: Timmy Trumpets - Amelie Lens pres. AURA - Bob Sinclar - Mosimann -,https://ra.co/events/2401307,Paléo Festival,Geneva,Bob Sinclar;Vladimir Cauchemar;Todiefor;Mosimann;KOMPROMAT;RIRIA;Jen Cardini;Kendal;Roni Size;Dj Schnake;Diffrent;Urumi;Kabylie Minogue;Legit Girl DJ;Linapary,15
2401307_riria,RIRIA,2026-07-21,Paléo Festival: Timmy Trumpets - Amelie Lens pres. AURA - Bob Sinclar - Mosimann -,https://ra.co/events/2401307,Paléo Festival,Geneva,Bob Sinclar;Vladimir Cauchemar;Todiefor;Mosimann;KOMPROMAT;RIRIA;Jen Cardini;Kendal;Roni Size;Dj Schnake;Diffrent;Urumi;Kabylie Minogue;Legit Girl DJ;Linapary,15
2375353_anyma,Anyma,2026-07-21,Anyma presents ÆDEN,https://ra.co/events/2375353,[UNVRS],Ibiza,Anyma;Argy;19:26;Layla Benitez,4
2359523_yanamaste,Yanamaste,2026-07-21,Joseph Capriati presents Metamorfosi,https://ra.co/events/2359523,Amnesia Ibiza,Ibiza,Joseph Capriati;Max Dean;Patrick Topping;Salomé Le Chat;Us Two;Yanamaste;Alarico;Serafina;CESAR ALMENA,9
2431679_skream,Skream,2026-07-21,"Appetite: Elliot Schooling & Liam Palmer, Skream, LUKE DEAN, L.P.RHYTHM",https://ra.co/events/2431679,Chinois Ibiza,Ibiza,Elliot Schooling;Liam Palmer;Skream;Luke Dean_,4
2359523_serafina,Serafina,2026-07-21,Joseph Capriati presents Metamorfosi,https://ra.co/events/2359523,Amnesia Ibiza,Ibiza,Joseph Capriati;Max Dean;Patrick Topping;Salomé Le Chat;Us Two;Yanamaste;Alarico;Serafina;CESAR ALMENA,9
2367766_youniverse,YOUniverse,2026-07-21,East End Dubs presents Eastenderz,https://ra.co/events/2367766,Hï Ibiza,Ibiza,East End Dubs;Ben Sterling;Toman;Di Chiara Brothers;Joëlla Jackson;Paco Osuna;Tomi & Kesh;YOUniverse,8
2375353_argy,Argy,2026-07-21,Anyma presents ÆDEN,https://ra.co/events/2375353,[UNVRS],Ibiza,Anyma;Argy;19:26;Layla Benitez,4
2365350_alisha,ALISHA,2026-07-22,Jamie Jones Paradise,https://ra.co/events/2365350,[UNVRS],Ibiza,Jamie Jones;Franky Rizardo;Sosa;ALISHA;Julian Fijma;Job de Jong;Dimmish;Pirate Copy;Vanee,9
2356369_vlada,Vlada,2026-07-22,Polifonic Festival Puglia 2026,https://ra.co/events/2356369,Valle D'itria,South,A Guy Called Gerald;Alex Neri;Pancratio;Baby Rollén;BASHKKA;Ben UFO;Black Loops;Innocent Soul;Carl Craig;Moodymann;Chet Faker;Chloé Caillet;Cinthie;Coco Maria;Craig Richards;Dee Diggs;DJ MARIA.;DJ Marcelle;DjRUM;Donato Dozzy;Francesco Del Garda;Christian AB;Gabbs;Gerd Janson;Dirty Channels;Giammarco Orsini;GNMR;Guy Contact;Hiver;ISAbella;Ivan Smagghe;James Falco;Job Jobse;Joiah;Karnak On Acid;Katia Curie;Kenia;Miss Kittin;Le Motel;Lena Willikens;Lumiere;MACE;Maono;Nicola Mazzetti;Nicolas Lutz;O.BEE;Okee Ru;Pascal Moscheni;Peach;Pearl River Sound;Pearson Sound;Prosumer;Quest;Rakim Under;David Triana;Sama' Abdulhadi;Shackleton;Simone de Kunovich;Tiga;Tash LC;Tomas Station;Vardae;Vlada;Voices From The Lake;XDB;Yas Reven;Z.I.P.P.O,67
2356369_tiga,Tiga,2026-07-22,Polifonic Festival Puglia 2026,https://ra.co/events/2356369,Valle D'itria,South,A Guy Called Gerald;Alex Neri;Pancratio;Baby Rollén;BASHKKA;Ben UFO;Black Loops;Innocent Soul;Carl Craig;Moodymann;Chet Faker;Chloé Caillet;Cinthie;Coco Maria;Craig Richards;Dee Diggs;DJ MARIA.;DJ Marcelle;DjRUM;Donato Dozzy;Francesco Del Garda;Christian AB;Gabbs;Gerd Janson;Dirty Channels;Giammarco Orsini;GNMR;Guy Contact;Hiver;ISAbella;Ivan Smagghe;James Falco;Job Jobse;Joiah;Karnak On Acid;Katia Curie;Kenia;Miss Kittin;Le Motel;Lena Willikens;Lumiere;MACE;Maono;Nicola Mazzetti;Nicolas Lutz;O.BEE;Okee Ru;Pascal Moscheni;Peach;Pearl River Sound;Pearson Sound;Prosumer;Quest;Rakim Under;David Triana;Sama' Abdulhadi;Shackleton;Simone de Kunovich;Tiga;Tash LC;Tomas Station;Vardae;Vlada;Voices From The Lake;XDB;Yas Reven;Z.I.P.P.O,67
2461747_bennet-de,Bennet (DE),2026-07-22,AZOTH Roze Woensdag,https://ra.co/events/2461747,Hubert Nijmegen,Nijmegen,Mars O10C;Vuur;Oxymore (2);Mary Lake;Fais Le Beau;Bennet (DE),6
