amazon_ed_playlist_count,amazon_playlist_count,anghami_followers,anghami_plays,band,boomplay_comments,boomplay_favorites,boomplay_plays,boomplay_ranking_current,boomplay_shares,bs_followers,career_status,cm_artist,cm_artist_rank,cm_tag,code2,current_city,de_editorial_playlist_total_reach,de_playlist_total_reach,deezer_ed_playlist_count,deezer_ed_playlist_total_reach,deezer_fans,deezer_playlist_count,deezer_playlist_total_reach,facebook_followers,facebook_likes,facebook_talks,fs_likes,fs_talks,genius_pageviews,genre_smart_ordered,genres,hometown_city,image_url,ins_engagement_rate,ins_followers,itunes_ed_playlist_count,itunes_playlist_count,line_music_artist_likes,line_music_likes,line_music_mv_plays,line_music_plays,melon_artist_fans,melon_likes,melon_video_likes,melon_video_views,name,num_am_editorial_playlists,num_am_playlists,num_az_editorial_playlists,num_az_playlists,num_de_editorial_playlists,num_de_playlists,num_sp_editorial_playlists,num_sp_playlists,num_yt_editorial_playlists,num_yt_playlists,pandora_lifetime_stations_added,pandora_lifetime_streams,pandora_listeners_28_day,pronoun,rank_eg,rank_fb,shazam_count,snap_subscribers,songkick_fans,soundcloud_followers,soundcloud_plays,sp_editorial_playlist_total_reach,sp_followers,sp_followers_to_listeners_ratio,sp_listeners_to_followers_ratio,sp_monthly_listeners,sp_playlist_total_reach,sp_popularity,spotify_ed_playlist_count,spotify_ed_playlist_total_reach,spotify_playlist_count,spotify_playlist_total_reach,tiktok_followers,tiktok_likes,tiktok_top_video_views,tiktok_track_posts,ts_followers,ts_likes,ts_tweet_count,twitch_followers,twitch_monthly_viewer_hours,twitch_views,twitch_weekly_viewer_hours,ws_views,ycs_subscribers,ycs_views,youtube_daily_video_views,youtube_ed_playlist_count,youtube_ed_playlist_total_reach,youtube_monthly_video_views,youtube_playlist_count,youtube_playlist_total_reach,yt_editorial_playlist_total_reach,yt_playlist_total_reach
,,6,250,False,0,0,,99000,0,,"{""stage"": ""mid-level"", ""stage_score"": 5, ""trend"": ""growth"", ""trend_score"": 20}",155624,210794,"[501303, 501175, 501146, 501124, 501841, 503537, 503515, 503512, 712, 507082]",US,Manchester,,,,,145,,,,,,,,,"[{""1"": 501303}, {""2"": 501175}, {""3"": 501146}, {""4"": 501124}, {""5"": 501841}, {""6"": 503537}, {""7"": 503515}, {""8"": 503512}, {""9"": 712}, {""10"": 507082}]","bass, house, dance, electronic, uk garage, us dance, us electronic, us hip-hop/rap",,https://i.scdn.co/image/ab6761610000e5eb51b9823325ad5e8cd3348f38,,,0,3,,,,,,,,,Hypho,0,3,,,,,2,9903,0,4,84,51174,8,he/him,218289,170630,32625,,2967,,,179104,10218,0.26194,3.817675,39009,925247,27,2,179104,9903,925247,,,470232,62,,,,,,,,,,,,0,0,,4,2363367,0,2363367
,,219,15888,False,0,0,,99000,0,,"{""stage"": ""developing"", ""stage_score"": 19, ""trend"": ""steady"", ""trend_score"": 74}",307212,208605,"[501261, 501175, 501176, 507733, 503318, 501236, 503326, 503309, 501234, 39169, 131410, 445250]",UA,,,,,,1355,,,0,0,0,0,0,,"[{""1"": 501261}, {""2"": 501175}, {""3"": 501176}, {""4"": 507733}, {""5"": 503318}, {""6"": 501236}, {""7"": 503326}, {""8"": 503309}, {""9"": 501234}, {""10"": 39169}, {""11"": 131410}, {""12"": 445250}]","acidcore, house, techno, minimal techno, european ambient, european dance, european easy listening, european electronic, european hip-hop/rap",,https://i.scdn.co/image/ab6761610000e5eb49ec6e7d26e4ca6760821261,,9376,1,6,,,,,,,,,Skober,1,6,,,,,4,8476,,,,32056,11,he/him,316230,111892,91712,,2100,23691,982353,0,10216,0.49465,2.021633,20653,1216128,21,4,0,8476,1216128,,,12845,24,,,,,,,,,2720,427194,,,,,,,,
,,25,451,False,0,0,,99000,0,,"{""stage"": ""developing"", ""stage_score"": 10, ""trend"": ""steady"", ""trend_score"": 53}",159631,303400,"[501175, 501146, 501124, 501446, 503590, 503568, 712]",GB,London,0,4950,0,0,522,3,4950,11782,11782,1,11782,1,,"[{""1"": 501175}, {""2"": 501146}, {""3"": 501124}, {""4"": 501446}, {""5"": 503590}, {""6"": 503568}, {""7"": 712}]","house, dance, electronic, dub techno, uk dance, uk electronic",London,https://i.scdn.co/image/ab6761610000e5ebf6ce65aaa78190dcc5b0b4df,,,3,4,,,,,,,,,Desert Sound Colony,3,4,,,0,3,0,7956,,,80,57671,3,he/him,498129,169030,39241,,4523,10681,166093,0,10216,1.448256,0.690486,7054,707953,13,0,0,7956,707953,,,6849,11,,,,,,,,,871,40709,,,,,,,,
,,21,4197,False,,,,,,,"{""stage"": ""developing"", ""stage_score"": 3, ""trend"": ""gradual decline"", ""trend_score"": 5}",4412677,479914,"[501175, 501815, 501147, 503667, 503645]",FR,,0,8,0,0,534,1,8,,,,,,,"[{""1"": 501175}, {""2"": 501815}, {""3"": 501147}, {""4"": 503667}, {""5"": 503645}]","house, tech house, latin, french dance, french electronic",,https://i.scdn.co/image/ab6761610000e5ebcef54d6ab1e9472ef56c08fb,,,0,1,,,,,,,,,Vandal On Da Track,0,1,,,0,1,1,2849,,,,171,,he/him,563879,342599,159468,,,,,131,10213,1.806971,0.553412,5652,623668,12,1,131,2849,623668,,,109074,180,,,,,,,,,,,,,,,,,,
,,94,2103,False,,,,,,,"{""stage"": ""developing"", ""stage_score"": 2, ""trend"": ""steady"", ""trend_score"": 6}",4172453,473211,"[501175, 501675]",,,,,,,47,,,,,,,,,"[{""1"": 501175}, {""2"": 501675}]","house, organic house",,https://i.scdn.co/image/ab6761610000e5eb24994b31549b3ce1c1dcc2fa,,15062,,,,,,,,,,,Claudio Arditti,,,,,,,1,1167,,,,7,,he/him,465004,398246,4051,,63,,,32141,10212,1.911286,0.523208,5343,877266,14,1,32141,1167,877266,,,7423,6,,,,,,,,,,,,,,,,,,
,,5,2887,False,,,,,,,"{""stage"": ""developing"", ""stage_score"": 21, ""trend"": ""gradual decline"", ""trend_score"": 83}",6542285,219726,"[501175, 501267, 501815, 501147, 503746, 503724]",BR,,,,,,129,,,649,649,200,649,200,,"[{""1"": 501175}, {""2"": 501267}, {""3"": 501815}, {""4"": 501147}, {""5"": 503746}, {""6"": 503724}]","house, afro house, tech house, latin, brazilian dance, brazilian electronic",,https://i.scdn.co/image/ab6761610000e5ebe8d2e9a773c5e9bf7f7425c2,0.9967999999999999,153899,1,1,,,,,,,,,TOMMAX,1,1,,,,,0,5246,,,,,,he/him,261586,145514,108944,,,9806,116877,0,10210,0.435153,2.298041,23463,437909,24,0,0,5246,437909,110300,1800000,646536,144,53,135,100,,,,,,6650,1018552,,,,,,,,
5,5,40,10722,False,,,,,,,"{""stage"": ""developing"", ""stage_score"": 55, ""trend"": ""steady"", ""trend_score"": 51}",213531,120242,"[501125, 501271, 501121, 501140, 503565, 501127, 501721, 501886, 501431, 501234, 503576, 503590, 503568, 503584, 503571, 503569]",GB,London,162569,164088,3,162569,494,7,164088,1201,1201,0,1201,0,,"[{""1"": 501125}, {""2"": 501271}, {""3"": 501121}, {""4"": 501140}, {""5"": 503565}, {""6"": 501127}, {""7"": 501721}, {""8"": 501886}, {""9"": 501431}, {""10"": 501234}, {""11"": 503576}, {""12"": 503590}, {""13"": 503568}, {""14"": 503584}, {""15"": 503571}, {""16"": 503569}]","r&b/soul, alternative hip-hop, hip-hop/rap, instrumental, uk hip-hop/rap, jazz, r&b, jazz rap, deep house, european hip-hop/rap, uk alternative, uk dance, uk electronic, uk instrumental, uk jazz, uk r&b/soul",,https://i.scdn.co/image/ab6761610000e5ebf4707443367820dc2f8fa89b,2.5848,12141,2,19,,,,,1,,,,Louis VI,2,19,5,5,3,7,6,16047,2,2,,39,,he/him,167100,61103,57743,,6026,2485,132685,459168,10209,0.307825,3.248604,33165,1629312,27,6,459168,16047,1629312,789,6167,3860789,428,,,,,,,,526,1730,516389,,2,9657,,2,9657,9657,9657
,,15,563,False,,,,,,,"{""stage"": ""undiscovered"", ""stage_score"": 71, ""trend"": ""steady"", ""trend_score"": 18}",3766481,752852,"[501146, 501124, 501175, 501120, 501543, 501456]",,,,,,,53,,,,,,,,,"[{""1"": 501146}, {""2"": 501124}, {""3"": 501175}, {""4"": 501120}, {""5"": 501543}, {""6"": 501456}]","dance, electronic, house, pop, indie folk, edm",,https://i.scdn.co/image/ab6761610000e5ebbaacb4992addbb7e7ad0d712,,,,,,,,,,,,,Paige Turley,,,,,,,0,1024,,,,,,she/her,783515,586258,2739,,,,,0,10202,3.61773,0.276416,2820,192561,8,0,0,1024,192561,,,432402,26,,,,,,,,,,,,,,,,,,
,,29,2703,False,0,0,,99000,0,,"{""stage"": ""developing"", ""stage_score"": 32, ""trend"": ""steady"", ""trend_score"": 0}",165513,187668,"[501175, 501146, 501124, 501261, 501446, 501176, 501236, 503309, 448309]",NL,Amsterdam,0,77,0,0,1627,1,77,26697,26697,145,26697,145,,"[{""1"": 501175}, {""2"": 501146}, {""3"": 501124}, {""4"": 501261}, {""5"": 501446}, {""6"": 501176}, {""7"": 501236}, {""8"": 503309}, {""9"": 448309}]","house, dance, electronic, acidcore, dub techno, techno, european dance, european electronic",Amsterdam,https://i.scdn.co/image/ab6761610000e5eb34e36f6552a0ae08b10e19c5,,10837,7,22,,,,,,,,,Vince Watson,7,22,,,0,1,2,9680,0,1,487,113915,131,he/him,248057,110130,192136,,,25603,490810,172549,10202,0.426951,2.342188,23895,1672890,24,2,172549,9680,1672890,,,79838,134,3718,581,3793,,,,,,1790,770347,,0,0,,1,39956,0,39956
,,0,79,False,,,,,,,"{""stage"": ""developing"", ""stage_score"": 24, ""trend"": ""steady"", ""trend_score"": 63}",1145692,193089,"[501178, 501146, 501367, 501303, 501124, 501175, 501120, 501135, 503537, 503533, 503515, 503512, 503511, 503526, 503513]",US,Louisville,,,,,346,,,83757,83757,507,83757,507,,"[{""1"": 501178}, {""2"": 501146}, {""3"": 501367}, {""4"": 501303}, {""5"": 501124}, {""6"": 501175}, {""7"": 501120}, {""8"": 501135}, {""9"": 503537}, {""10"": 503533}, {""11"": 503515}, {""12"": 503512}, {""13"": 503511}, {""14"": 503526}, {""15"": 503513}]","dubstep, dance, chill, bass, electronic, house, pop, psychedelic, us dance, us easy listening, us electronic, us hip-hop/rap, us pop, us psychedelic, us rock",,https://i.scdn.co/image/ab6761610000e5ebbb7889cba8d341dd254d4f2d,,40379,,,,,,,,,,,Jason Leech,,,,,,,1,7962,,,,75153,,he/him,191962,171629,8613,,1562,9513,347740,164526,10202,0.179077,5.584199,56970,986600,28,1,164526,7962,986600,49583,683200,5989756,91,3600,4039,2624,7,,,,,8970,1182656,,,,,,,,
16,16,19,101,False,,,,,,,"{""stage"": ""developing"", ""stage_score"": 100, ""trend"": ""steady"", ""trend_score"": 39}",126852,81614,"[501140, 501134, 501126, 501175, 501468, 503655, 503647, 503667, 503645, 503661, 404817, 463408]",FR,,1696,16785,1,1696,710,12,16785,,,,,,,"[{""1"": 501140}, {""2"": 501134}, {""3"": 501126}, {""4"": 501175}, {""5"": 501468}, {""6"": 503655}, {""7"": 503647}, {""8"": 503667}, {""9"": 503645}, {""10"": 503661}, {""11"": 404817}, {""12"": 463408}]","instrumental, ambient, classical, house, eurodance, french ambient, french classical, french dance, french electronic, french instrumental",,https://i.scdn.co/image/5dcd70a6bac3d5bc76078b889ec6b917a01a6def,,,27,70,,,,,,,,,Nadia Boulanger,27,70,16,16,1,12,7,3724,0,4,63,167,,she/her,136595,30916,18364,,320,,,6361832,10201,0.11493,8.700912,88758,8627534,30,7,6361832,3724,8627534,,,13278,5,,,,,,,,213,,,,0,0,,4,28257,0,28257
,,11,2547,False,,,,,,,"{""stage"": ""developing"", ""stage_score"": 32, ""trend"": ""growth"", ""trend_score"": 59}",1009041,159551,"[501125, 501721, 507846, 507852, 503537, 503515, 503512, 503516]",US,Bronx,,,,,,,,,,,,,,"[{""1"": 501125}, {""2"": 501721}, {""3"": 507846}, {""4"": 507852}, {""5"": 503537}, {""6"": 503515}, {""7"": 503512}, {""8"": 503516}]","r&b/soul, r&b, trap soul, tropical house, us dance, us electronic, us hip-hop/rap, us r&b/soul",,https://i.scdn.co/image/ab6761610000e5eb90f014cdda58cdc2327de660,,11418,0,1,,,,,,,,,Kayeandre,0,1,,,,,0,3409,,,,,,he/him,126210,468215,20207,,,,,0,10200,0.096105,10.405294,106134,962594,36,0,0,3409,962594,,,7173,20,931,13075,8491,,,,,,1320,475372,,,,,,,,
8,14,36,6031,False,,,,,,,"{""stage"": ""developing"", ""stage_score"": 56, ""trend"": ""steady"", ""trend_score"": 12}",660921,122314,"[501175, 503590, 503568]",GB,London,0,109048,0,0,112,8,109048,885,885,2,885,2,,"[{""1"": 501175}, {""2"": 503590}, {""3"": 503568}]","house, uk dance, uk electronic",,https://i.scdn.co/image/ab6761610000e5eb92596ed6d76d75c8a1b17443,,57418,1,10,,,,,,,,,Hitty,1,10,8,14,0,8,1,14239,,,,1118,,he/him,135155,85012,92983,,2308,22532,1917155,344651,10193,0.097351,10.272148,104704,2625268,34,1,344651,14239,2625268,21100,289100,37676714,2712,1277,752,1265,,,,,,8590,3013425,,,,,,,,
,,8,500,False,,,,,,,"{""stage"": ""developing"", ""stage_score"": 2, ""trend"": ""growth"", ""trend_score"": 85}",630220,480802,"[501146, 501124, 501357, 501175, 503264, 501281, 501120, 501599, 501431, 503590, 503568, 503565, 503564, 503569, 55680]",GB,Barranquilla,,,,,494,,,,,,,,,"[{""1"": 501146}, {""2"": 501124}, {""3"": 501357}, {""4"": 501175}, {""5"": 503264}, {""6"": 501281}, {""7"": 501120}, {""8"": 501599}, {""9"": 501431}, {""10"": 503590}, {""11"": 503568}, {""12"": 503565}, {""13"": 503564}, {""14"": 503569}, {""15"": 55680}]","dance, electronic, chalga, house, latin r&b/soul, argentine trap, pop, latin hip-hop, deep house, uk dance, uk electronic, uk hip-hop/rap, uk pop, uk r&b/soul",,https://i.scdn.co/image/ab6761610000e5eb3f5f087e90910df5e13ab40b,,,,,,,,,,,,,KRL,,,,,,,0,1097,,,,27,,he/him,862451,286223,2330,,,6828,,0,10191,21.36478,0.046806,477,117865,2,0,0,1097,117865,,,1674478,5281,,,,,,,,5,,,,,,,,,,
,,8,3010,False,,,,,,,"{""stage"": ""developing"", ""stage_score"": 52, ""trend"": ""steady"", ""trend_score"": 24}",1179104,134019,"[501175, 501438, 501690, 503615, 503594, 503591, 503595]",DE,,11288,12800,1,11288,847,8,12800,1574,1574,0,1574,0,,"[{""1"": 501175}, {""2"": 501438}, {""3"": 501690}, {""4"": 503615}, {""5"": 503594}, {""6"": 503591}, {""7"": 503595}]","house, disco house, phonk, german dance, german electronic, german hip-hop/rap, german r&b/soul",,https://i.scdn.co/image/ab6761610000e5eb1ff770b90d1465a68586b34d,,6230,2,3,,,,,,,,,Marc Brauner,2,3,,,1,8,2,19577,0,8,,755,2,he/him,139310,106630,441256,,,3858,739,169614,10189,0.095353,10.487388,106856,5675835,34,2,169614,19577,5675835,,,22556,171,,,,,,,,,1780,968680,,0,0,,8,3796478,0,3796478
,,34,18502,False,,,,,,,"{""stage"": ""mid-level"", ""stage_score"": 55, ""trend"": ""growth"", ""trend_score"": 18}",1449962,93054,"[501146, 501124, 501175, 501456, 507575, 507781, 503667, 503645, 9103]",FR,Lyon,137702,163142,1,137702,800,24,163142,950,950,0,950,0,,"[{""1"": 501146}, {""2"": 501124}, {""3"": 501175}, {""4"": 501456}, {""5"": 507575}, {""6"": 507781}, {""7"": 503667}, {""8"": 503645}, {""9"": 9103}]","dance, electronic, house, edm, big room house, progressive house, french dance, french electronic",Lyon,https://i.scdn.co/image/ab6761610000e5ebb2bc514ab901eb68f33dd408,8.6602,5277,2,28,,,,,,,,,Almero,2,28,,,1,24,1,8403,1,3,1,619,,he/him,93122,77252,68075,,,11520,181612,1,10187,0.040939,24.42672,248835,4430245,38,1,1,8403,4430245,,,478869,180,,,,,,,,,,,,1,0,,3,821979,0,821979
,,52,869,False,,,,,,,"{""stage"": ""developing"", ""stage_score"": 25, ""trend"": ""steady"", ""trend_score"": 22}",311108,185206,"[501175, 501438, 501236, 503309, 503310]",NL,Amsterdam,210,911,1,210,919,5,911,,,,,,,"[{""1"": 501175}, {""2"": 501438}, {""3"": 501236}, {""4"": 503309}, {""5"": 503310}]","house, disco house, european dance, european electronic, european r&b/soul",Amsterdam,https://i.scdn.co/image/ab6761610000e5eb2840971c944f48cc00996123,,6460,2,8,,,,,,,,,Nachtbraker,2,8,,,1,5,2,13277,,,37,1489,1,he/him,250531,105889,76090,,4771,15012,831974,81140,10185,0.304503,3.284045,33448,1934050,23,2,81140,13277,1934050,,,27304,10,,,,,,,,,,,,,,,,,,
,,,,False,,,,,,,"{""stage"": ""undiscovered"", ""stage_score"": 33, ""trend"": ""growth"", ""trend_score"": 62}",3859601,1035334,"[501175, 501261, 501885, 501176, 462954, 501236, 503309, 501234]",AT,,,,,,,,,,,,,,,"[{""1"": 501175}, {""2"": 501261}, {""3"": 501885}, {""4"": 501176}, {""5"": 462954}, {""6"": 501236}, {""7"": 503309}, {""8"": 501234}]","house, acidcore, drill, techno, european dance, european electronic, european hip-hop/rap",,https://i.scdn.co/image/ab6761610000e5ebe27ae810b4dff58d195632b7,,3538,,,,,,,,,,,LAKEMAN,,,,,,,0,68,,,1,2,,he/him,,,43,,,1314,8735,0,10182,535.894737,0.001866,19,5526,0,0,0,68,5526,,,,,,,,,,,,,905,48954,,,,,,,,
,,,,False,,,,,,,"{""stage"": ""developing"", ""stage_score"": 0, ""trend"": ""steady"", ""trend_score"": 14}",17035,640733,"[501146, 501782, 501124, 501122, 501120, 501175, 501139, 501167, 501132, 501460, 501706, 503523, 503537, 503515, 503511, 503513, 503530, 483818]",US,,,,,,112,,,,,,,,7128,"[{""1"": 501146}, {""2"": 501782}, {""3"": 501124}, {""4"": 501122}, {""5"": 501120}, {""6"": 501175}, {""7"": 501139}, {""8"": 501167}, {""9"": 501132}, {""10"": 501460}, {""11"": 501706}, {""12"": 503523}, {""13"": 503537}, {""14"": 503515}, {""15"": 503511}, {""16"": 503513}, {""17"": 503530}, {""18"": 483818}]","dance, game-pop, electronic, rock, pop, house, soundtrack, alternative rock, alternative, emo, pop punk, us alternative, us dance, us electronic, us pop, us rock, us soundtrack",,https://i.scdn.co/image/ab6761610000e5eb5441609142af29105c403ebe,,1505,,,,,,,,,,,Cyberhound,,,,,,,0,2346,,,,,,he/him,639853,537354,37223,,,572,7531,0,10180,2.614278,0.382515,3894,297283,15,0,0,2346,297283,,,25354,109,,,,,,,,2,,,,,,,,,,
,,8,17,False,,,,,,,"{""stage"": ""developing"", ""stage_score"": 1, ""trend"": ""decline"", ""trend_score"": 100}",377561,497142,"[501132, 501120, 501122, 501541, 501431, 503523, 503537, 503515, 503511, 503513, 10003]",US,Los Angeles,,,,,318,,,4570,4570,1,4570,1,,"[{""1"": 501132}, {""2"": 501120}, {""3"": 501122}, {""4"": 501541}, {""5"": 501431}, {""6"": 503523}, {""7"": 503537}, {""8"": 503515}, {""9"": 503511}, {""10"": 503513}, {""11"": 10003}]","alternative, pop, rock, indie, deep house, us alternative, us dance, us electronic, us pop, us rock",Los Angeles,https://i.scdn.co/image/13b33724cfb4c787d3f277f7357e3cc2a729c2af,,,,,,,,,,,,,The Olms,,,,,,,2,583,,,1973,454377,13,he/him,624281,340024,15484,,11596,,,671,10178,5.114573,0.19552,1990,134508,6,2,671,583,134508,,,343,1,,,,,,,,24,46,8366,,,,,,,,
,,17,1526,False,,,,,,,"{""stage"": ""developing"", ""stage_score"": 25, ""trend"": ""growth"", ""trend_score"": 1}",303154,182270,"[501175, 501146, 501446, 501367, 507733, 501131, 503604, 503601, 503615, 503612, 503594, 503591]",DE,Berlin,0,3608,0,0,3124,6,3608,42795,42795,0,42795,0,,"[{""1"": 501175}, {""2"": 501146}, {""3"": 501446}, {""4"": 501367}, {""5"": 507733}, {""6"": 501131}, {""7"": 503604}, {""8"": 503601}, {""9"": 503615}, {""10"": 503612}, {""11"": 503594}, {""12"": 503591}]","house, dance, dub techno, chill, minimal techno, country, german ambient, german country, german dance, german easy listening, german electronic, german hip-hop/rap",Berlin,https://i.scdn.co/image/ab6761610000e5ebbe44c027f75339023a2735e0,,,10,15,,,,,,,,,Redshape,10,15,,,0,6,0,5119,,,440,167357,12,he/him,544710,74945,80090,,6226,33018,210684,0,10177,2.065557,0.484131,4927,723407,11,0,0,5119,723407,,,5743,3,,,,,,,,,,,,,,,,,,
,,54,1031,False,,,,,,,"{""stage"": ""developing"", ""stage_score"": 10, ""trend"": ""steady"", ""trend_score"": 31}",345917,293273,"[501146, 501124, 501815, 501236, 503309]",CH,,,,,,397,,,,,,,,,"[{""1"": 501146}, {""2"": 501124}, {""3"": 501815}, {""4"": 501236}, {""5"": 503309}]","dance, electronic, tech house, european dance, european electronic",,https://i.scdn.co/image/ab6761610000e5eb3097caf56aebd0409783a234,,,,,,,,,,,,,DJ Enzo.ch,,,,,,,0,868,,,,20,2,he/him,227389,588863,51204,,,,,0,10173,0.257453,3.884203,39514,91291,27,0,0,868,91291,,,42352,24,,,,,,,,,,,,,,,,,,
,,1,16,False,,,,,,,"{""stage"": ""undiscovered"", ""stage_score"": 99, ""trend"": ""gradual decline"", ""trend_score"": 41}",413665,609494,"[501195, 501497, 501863, 501431, 507733, 503525, 503537, 503520, 503533, 503515, 503512, 10589, 21366]",US,,,,,,274,,,,,,,,,"[{""1"": 501195}, {""2"": 501497}, {""3"": 501863}, {""4"": 501431}, {""5"": 507733}, {""6"": 503525}, {""7"": 503537}, {""8"": 503520}, {""9"": 503533}, {""10"": 503515}, {""11"": 503512}, {""12"": 10589}, {""13"": 21366}]","christian, german worship, worship, deep house, minimal techno, us ambient, us dance, us devotional & spiritual, us easy listening, us electronic, us hip-hop/rap",,https://i.scdn.co/image/ab67616d0000b2736bd24a9b65ec9e2c972a6ff5,,,,,,,,,,,,,The Michael Gungor Band,,,,,,,1,573,,,12612,2870210,417,he/him,709484,447997,9244,,4134,21,,23,10171,3.282026,0.30469,3099,63222,9,1,23,573,63222,,,469773,168,,,,,,,,,184,70390,,,,,,,,
,,0,72,False,,,,,,,"{""stage"": ""developing"", ""stage_score"": 30, ""trend"": ""steady"", ""trend_score"": 39}",5617778,156086,"[501146, 501124, 501175, 501456, 503537, 503515]",US,,0,14073,0,0,,3,14073,,,,,,,"[{""1"": 501146}, {""2"": 501124}, {""3"": 501175}, {""4"": 501456}, {""5"": 503537}, {""6"": 503515}]","dance, electronic, house, edm, us dance, us electronic",,https://i.scdn.co/image/ab6761610000e5ebd9d96270d05e4722a27862e9,,26966,,,,,,,,,,,DJ PRESS PLAY,,,,,0,3,1,7870,,,15,1971,2,he/him,135367,220026,23185,,2355,,,2343799,10169,0.095778,10.44085,106173,3549547,33,1,2343799,7870,3549547,,,5193648,173,,,,,,,,,,,,,,,,,,
,,5,301,False,0,0,,99000,0,,"{""stage"": ""developing"", ""stage_score"": 16, ""trend"": ""steady"", ""trend_score"": 71}",339095,246219,"[501175, 501146, 501124, 501236, 503309]",ES,,0,86,0,0,27,1,86,,,,,,,"[{""1"": 501175}, {""2"": 501146}, {""3"": 501124}, {""4"": 501236}, {""5"": 503309}]","house, dance, electronic, european dance, european electronic",,https://i.scdn.co/image/ab6761610000e5eba88ec645ccc9fe56f2b8dba5,,738708,,,,,,,,,,,Mind Sylenth,,,,,0,1,0,371,,,,1109,,he/him,711635,112665,21214,,142,12504,,0,10169,2.073191,0.482348,4905,356573,13,0,0,371,356573,,,199866,90,,,,,,,,,,,,,,,,,,
,,25,469,False,,,,,,,"{""stage"": ""developing"", ""stage_score"": 25, ""trend"": ""growth"", ""trend_score"": 74}",481532,183485,"[501175, 504405, 501146, 501438, 501179, 501623, 501431, 503923, 507816, 501815, 503537, 503515, 503512, 503511, 503516, 82948]",US,Redondo Beach,,,,,3866,,,211528,211528,3887,211528,3887,,"[{""1"": 501175}, {""2"": 504405}, {""3"": 501146}, {""4"": 501438}, {""5"": 501179}, {""6"": 501623}, {""7"": 501431}, {""8"": 503923}, {""9"": 507816}, {""10"": 501815}, {""11"": 503537}, {""12"": 503515}, {""13"": 503512}, {""14"": 503511}, {""15"": 503516}, {""16"": 82948}]","house, south african deep house, dance, disco house, drum & bass, manele, deep house, mexican hip-hop/rap, soulful house, tech house, us dance, us electronic, us hip-hop/rap, us pop, us r&b/soul",,https://i.scdn.co/image/ab6761610000e5ebaedd5365b31ec765f0d78d78,,34010,0,28,,,,,,,,,Lars Behrenroth,0,28,,,,,0,2214,,,2178,110450,130,he/him,305830,90254,158868,,2208,48550,4143344,0,10160,0.987462,1.012697,10289,491999,16,0,0,2214,491999,13600,69500,40592,118,,,,4226,146,,42,,56800,8337401,,,,,,,,
15,15,9,1615,False,,,,,,,"{""stage"": ""mainstream"", ""stage_score"": 3, ""trend"": ""growth"", ""trend_score"": 32}",4365508,166621,"[501146, 501124, 501534, 501177, 501872, 501509, 501634, 501468, 501535, 503537, 503515, 503514, 503511, 503526]",US,,,,,,333,,,144,144,8,144,8,,"[{""1"": 501146}, {""2"": 501124}, {""3"": 501534}, {""4"": 501177}, {""5"": 501872}, {""6"": 501509}, {""7"": 501634}, {""8"": 501468}, {""9"": 501535}, {""10"": 503537}, {""11"": 503515}, {""12"": 503514}, {""13"": 503511}, {""14"": 503526}]","dance, electronic, hyperpop, trance, electropop, hard techno, metalcore, eurodance, hypertechno, us dance, us electronic, us metal, us pop, us psychedelic",,https://i.scdn.co/image/ab6761610000e5eb9632135e4ff18c1e2d1b65f3,2.8484,21665,,,,,,,,,,,Zorza,,,15,15,,,1,7520,1,1,50,25185,116,she/her,245430,86648,15164,,1981,3582,9304,502268,10156,0.385764,2.592261,26327,1256031,26,1,502268,7520,1256031,39509,174200,2028545,843,821,17171,11559,,,,,,5450,1146400,,1,,,1,,,
,,23542,6312419,False,,,,,,,"{""stage"": ""developing"", ""stage_score"": 43, ""trend"": ""growth"", ""trend_score"": 0}",387836,118685,"[501121, 501146, 501124, 501125, 501265, 507555, 501525, 501398, 501399, 501431, 503523, 503537, 503515, 503521, 503512, 503516, 503528, 420254, 10065, 442465]",US,,0,4,0,0,120,1,4,243,243,0,243,0,153880,"[{""1"": 501121}, {""2"": 501146}, {""3"": 501124}, {""4"": 501125}, {""5"": 501265}, {""6"": 507555}, {""7"": 501525}, {""8"": 501398}, {""9"": 501399}, {""10"": 501431}, {""11"": 503523}, {""12"": 503537}, {""13"": 503515}, {""14"": 503521}, {""15"": 503512}, {""16"": 503516}, {""17"": 503528}, {""18"": 420254}, {""19"": 10065}, {""20"": 442465}]","hip-hop/rap, dance, electronic, r&b/soul, african hip-hop, alternative r&b, west coast hip-hop, corridos, corridos tumbados, deep house, us alternative, us dance, us electronic, us folk, us hip-hop/rap, us r&b/soul, us vocal",,https://i.scdn.co/image/ab6761610000e5eb35d7f2037a93a8461151288b,,929194,3,11,,,,,,,,,SprngBrk,3,11,,,0,1,4,23115,0,1,,12139,,he/him,145862,69096,1236572,,,4045,3376867,421,10155,0.129612,7.715313,78349,2029994,30,4,421,23115,2029994,28100,147,39914764,71832,,,,,,,,,135000,54053357,,0,0,,1,2706,0,2706
